id,listing_url,name,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_verifications,host_identity_verified,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
1193863339787761634,https://www.airbnb.com/rooms/1193863339787761634,Clean and Comfortable BNB,,https://a0.muscache.com/pictures/miso/Hosting-1179460771846564435/original/8dc80615-567c-4696-b82d-0d8d14226322.png,12730883,https://www.airbnb.com/users/show/12730883,Michelle,2014-03-02,"Volcano, HI","My partner and I live in Volcano Hawaii and don't travel often but when we do we generally will also have my partner's registered service dog Malina. She is very well behaved, gets along with other dogs as well as people and children. She is a 75% poodle mix so shedding is a near non-issue. 

I work from home, so sometimes I will be looking for a place that includes WiFi. I'm fairly easygoing and normally keep to myself but will socialize on occasion if invited.",within an hour,100%,96%,t,13.0,"['email', 'phone']",t,$92.00,1,1125,1,1,1,1125,1.0,51.0,t,30,46,76,166,,3,3,0,2025-01-03,2025-01-23,5.0,5.0,5.0,5.0,5.0,5.0,4.67,t,13,0,13,0
1204426188333482221,https://www.airbnb.com/rooms/1204426188333482221,2 Relaxing Family Room w/ Balcony | Outdoor Pool,- Waikiki Beach - 0.3 miles; <br />- Honolulu Zoo - 1.2 miles; <br />- Royal Hawaiian Center - 0.5 miles <br />- Diamond Head State Monument - 2.5 miles; <br />- Ala Moana Center - 2.4 miles; <br />- Kapiolani Park - 1.4 miles; <br />- Hawaii Convention Center - 1.8 miles; <br />- Iolani Palace - 3.7 miles; <br /> <br />Airport: <br />-Honolulu International Airport - 8.6 miles.,https://a0.muscache.com/pictures/prohost-api/Hosting-1204426188333482221/original/3482bbf5-d41c-48e2-8071-329abd90accb.jpeg,468914400,https://www.airbnb.com/users/show/468914400,Aishat,2022-07-11,,,within an hour,97%,99%,f,497.0,"['email', 'phone']",t,$631.00,1,365,1,1,1,999,1.0,297.1,t,27,57,87,108,,0,0,0,,,,,,,,,,t,153,42,4,0
1217089568213910970,https://www.airbnb.com/rooms/1217089568213910970,Leilani Makai Hale,,https://a0.muscache.com/pictures/hosting/Hosting-1217089568213910970/original/81c7f862-a261-4cfd-938f-d06537195be2.jpeg,594479847,https://www.airbnb.com/users/show/594479847,Noel,2024-08-06,,,within an hour,100%,100%,t,1.0,"['email', 'phone']",f,$122.00,2,365,2,2,365,365,2.0,365.0,t,7,7,7,7,,24,24,2,2024-09-01,2025-02-25,5.0,4.96,5.0,4.88,5.0,4.92,4.92,t,1,1,0,0
1223217565255006515,https://www.airbnb.com/rooms/1223217565255006515,New Listing!,"Great neighborhood for walking!<br />Dolphin Plaza right below Kihei Ali'i Kai has a rental shop for snorkel gear, paddle boards, etc. Also, a delicious fresh made gelato and waffle restaurant,  Pizza Hut, a bakery that carries gluten-free choices, two breakfast/lunch restaurants, a small Japanese sushi restaurant, and a Mexican restaurant and a fish and chip restaurant. There is also a nail salon that does a good job.<br />Next to Dolphin Plaza is another shopping area that has a massage studio, a health food store and deli, a snorkel equipment rental place, and an exclusive clothing store.<br />Just past this shopping area is another shopping area with a liquor store, a mini mart(ABC Store) an upscale Thai restaurant, several clothing and souvenir stores, an upscale local food restaurant (Cafe O'lei), another nail salon that is also good,  a fish restaurant, a delicious cinnamon roll bakery and breakfast place, also a local-made art store, ice cream place, and many more souvenir stor",https://a0.muscache.com/pictures/hosting/Hosting-1223217565255006515/original/5c56d225-00f6-4783-8caf-00934ff850a4.jpeg,136413914,https://www.airbnb.com/users/show/136413914,Marie,2017-06-22,"Vancouver, WA",,within an hour,100%,100%,t,1.0,"['email', 'phone']",t,$184.00,1,365,1,1,365,365,1.0,365.0,t,2,7,8,122,,31,31,4,2024-08-31,2025-03-14,4.97,5.0,4.97,4.97,5.0,4.97,4.97,t,1,1,0,0
1233632436863702405,https://www.airbnb.com/rooms/1233632436863702405,Beachfront Condo | 30 Day Min | Pool + A/C,"Enjoy oceanfront access right on the beach! The nearby reef protects the area, making it ideal for snorkeling in calm waters, while larger wave beaches are just a short distance away. You'll find a variety of food options, including shrimp, Thai, burger, and Vietnamese food trucks, as well as a Hawaiian ice stand and convenience store just a half-block away.<br /><br /><br />Less than 5 miles from the Polynesian Cultural Center, Hawaii’s top paid attraction, featuring world-class entertainment, shows, and luaus. Two grocery stores and a Longs drugstore are nearby for your convenience. Laie Beach Park, known for its excellent body surfing, is only five minutes away, and Turtle Bay Resort offers golf and dining just a short drive from the condo.<br /><br />In the winter, witness impressive 30 to 40-foot waves along the North Shore, attracting some of the best surfers in the world. Explore Waimea Bay and the stunning Waimea Falls Park, known for its sacred sites and hula performances, or ",https://a0.muscache.com/pictures/hosting/Hosting-1233632436863702405/original/5adc95d5-fe2b-4632-9ea5-c5e6544bff3b.jpeg,496644241,https://www.airbnb.com/users/show/496644241,Jayme,2023-01-17,,,within an hour,100%,100%,t,2.0,"['email', 'phone']",t,$219.00,30,365,30,30,365,365,30.0,365.0,t,11,34,52,135,,14,14,0,2024-10-21,2025-02-08,4.79,4.86,4.93,4.86,4.93,4.71,4.71,f,1,1,0,0
1242942214127804364,https://www.airbnb.com/rooms/1242942214127804364,Rocky Point Surf House,,https://a0.muscache.com/pictures/miso/Hosting-1242942214127804364/original/318994c6-b548-48f6-a1a8-deb02e6f5344.png,651349809,https://www.airbnb.com/users/show/651349809,Bryn,2024-09-10,,,within a day,100%,,f,1.0,"['email', 'phone']",t,$500.00,30,365,30,30,365,365,30.0,365.0,t,30,60,90,365,,0,0,0,,,,,,,,,,f,1,1,0,0
1250092658232979980,https://www.airbnb.com/rooms/1250092658232979980,Ground Floor Oceanfront 1 Bedroom - Kona Reef D01,,https://a0.muscache.com/pictures/prohost-api/Hosting-1250092658232979980/original/5551f95b-ac3a-416f-8ae5-0368f3960733.jpeg,651146902,https://www.airbnb.com/users/show/651146902,Crystal,2024-09-09,,"Castle Vacation Rentals Hawai‘i serves individual homeowners across 5 Hawaiian Islands,  providing comprehensive virtual services to manage their vacation rentals which encompasses condos, condotels, homes, and villas. Its logo portrays the rings of the coconut tree trunk, exhibiting growth while honoring heritage.",within an hour,100%,100%,f,35.0,"['email', 'phone']",f,$266.00,2,1125,2,5,52,120,3.2,109.0,t,10,22,42,226,,1,1,0,2024-11-19,2024-11-19,1.0,1.0,2.0,4.0,3.0,3.0,1.0,t,30,29,0,0
1257615311396939565,https://www.airbnb.com/rooms/1257615311396939565,Gorgeous Unit in Heart of Waikiki,,https://a0.muscache.com/pictures/miso/Hosting-1257615311396939565/original/0a0c9a35-a3ee-459a-994e-b9aa68856b45.jpeg,654886016,https://www.airbnb.com/users/show/654886016,Don Juan,2024-09-30,"Honolulu, HI","Hi!
I’m a student at the University of Hawaii at Manoa, hosting on Airbnb to help pay for college. Please let me know if there's anything I can do to enhance your stay. Your feedback is invaluable as I strive to become a Superhost—if you enjoy your visit, a 5-star review would be greatly appreciated! I’m updating the space for comfort, so feel free to reach out with any issues. Thank you for your understanding as I balance school and hosting!",within an hour,100%,96%,f,7.0,"['email', 'phone']",t,$271.00,1,32,1,1,32,32,1.0,32.0,t,12,34,60,321,,2,2,0,2024-12-10,2025-02-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,3,3,0,0
1265093002306027332,https://www.airbnb.com/rooms/1265093002306027332,Comfy Coastline Condo - Koholā,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI2NTA5MzAwMjMwNjAyNzMzMg%3D%3D/original/db435a64-6c10-4343-807c-f26f4b9b5e83.png,656522031,https://www.airbnb.com/users/show/656522031,Mohammad Fahim,2024-10-10,,,within an hour,100%,100%,t,7.0,"['email', 'phone']",t,$110.00,1,1125,1,1,1125,1125,1.0,1125.0,t,25,52,82,351,,2,2,1,2025-01-19,2025-02-06,5.0,4.5,4.5,4.5,5.0,5.0,5.0,t,6,6,0,0
1273222781824667827,https://www.airbnb.com/rooms/1273222781824667827,Pool House with 2Queen Beds – Poolside Comfort,,https://a0.muscache.com/pictures/prohost-api/Hosting-1273222781824667827/original/e4c57d6a-6b37-44e7-a100-6700e2586ff4.jpeg,657478372,https://www.airbnb.com/users/show/657478372,Michael,2024-10-16,"Honolulu, HI","Here at Leavetown we are passionate about providing our guests with genuine, local engagement that goes above and beyond expectations. When you choose to book with Leavetown, you are guaranteed to receive a personalized and simplified vacation experience. We are your complete travel solution for booking a fabulous global getaway from start to finish.
Call or email us anytime, we’re available 24/7.
Make the world your home & Leavetown with us!",,,,f,9.0,"['email', 'phone']",f,,2,365,2,2,365,365,2.0,365.0,t,22,44,72,330,,0,0,0,,,,,,,,,,t,9,0,9,0
1282247753740635921,https://www.airbnb.com/rooms/1282247753740635921,The Westin Princeville Ocean Resort Villas-Studio,The Westin Princeville Ocean Resort Villas in Princeville Hawaii,https://a0.muscache.com/pictures/prohost-api/Hosting-1282247753740635921/original/48acdf5a-8d3f-4060-be56-d3640b1f0657.jpeg,442029804,https://www.airbnb.com/users/show/442029804,Live Suite,2022-01-25,"Princeville, HI","At Live Suite Resorts, we help timeshare owners rent their suites to cover their HOA fees.  We ask that you support our wonderful owners instead of the big hotel chains! Thank you!",within an hour,97%,58%,f,3619.0,"['email', 'phone']",t,$423.00,2,45,2,2,45,45,2.0,45.0,t,4,16,46,321,,0,0,0,,,,,,,,,,f,330,319,11,0
1287749944465601065,https://www.airbnb.com/rooms/1287749944465601065,Marriott's Waikoloa Ocean Club | Two-Bedroom Suite,"69-275 Waikoloa Beach Drive • Waikoloa Beach, Big Island, Hawai‘i 96738, United States",https://a0.muscache.com/pictures/prohost-api/Hosting-1287749944465601065/original/20f090db-4da3-4527-957d-78302a71bc57.jpeg,442029804,https://www.airbnb.com/users/show/442029804,Live Suite,2022-01-25,"Princeville, HI","At Live Suite Resorts, we help timeshare owners rent their suites to cover their HOA fees.  We ask that you support our wonderful owners instead of the big hotel chains! Thank you!",within an hour,97%,58%,f,3619.0,"['email', 'phone']",t,$617.00,1,365,1,1,365,365,1.0,365.0,t,2,19,28,157,,0,0,0,,,,,,,,,,f,330,319,11,0
1294636182051097081,https://www.airbnb.com/rooms/1294636182051097081,Convenience and safe place stay,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI5NDYzNjE4MjA1MTA5NzA4MQ%3D%3D/original/c014b3ce-8c36-40c9-bbcb-6fc0e263851c.jpeg,42175116,https://www.airbnb.com/users/show/42175116,Carol,2015-08-22,"Mountain View, HI","I live in the garage extension room which was in down stairs. Good thing is I won't run away if you need me help. Bad thing is I am HERE. But anyways, I won't bothering you and never walk into your private rooms during your stay.  And join our sunroom for your breakfast. Nice view will say [ good morning ] to you. Welcome you!",within an hour,100%,97%,t,7.0,"['email', 'phone']",t,,1,365,1,1,365,365,1.0,365.0,t,23,45,75,348,,10,10,4,2024-12-28,2025-02-27,4.8,5.0,4.9,4.9,5.0,4.8,5.0,t,2,0,2,0
1304742398415846267,https://www.airbnb.com/rooms/1304742398415846267,KV308A Waikiki Beach Modern Suite w/ Kitchenette,,https://a0.muscache.com/pictures/miso/Hosting-1304742398415846267/original/94d48362-71b9-4b8e-a9f8-79f0ff798697.jpeg,2349948,https://www.airbnb.com/users/show/2349948,Hawaii Dream Realty TEAM,2012-05-11,"Honolulu, HI","ALOHA and WELCOME!  We are a TEAM of professionals who manage individually owned condo apartments in Waikiki. Our units are well maintained, repaired when necessary and treated for pest prevention. We try not to interrupt our guests, but if the unexpected happens, we do our best to resolve it quickly with the least inconvenience. We look forward to hosting you! 
Aloha & Mahalo, Hawaii Dream Realty LLC RB-19373, 2450 Koa Ave, Honolulu, HI 96815",within an hour,99%,99%,f,37.0,"['email', 'phone']",t,$113.00,3,60,3,3,60,60,3.0,60.0,t,29,59,88,88,,1,1,1,2025-02-19,2025-02-19,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,36,35,1,0
1311642561215393123,https://www.airbnb.com/rooms/1311642561215393123,Maui Kihei Resort 2 Bedroom,,https://a0.muscache.com/pictures/miso/Hosting-1311642561215393123/original/b46e0568-9126-4f0c-8388-c33382414bbb.jpeg,296130757,https://www.airbnb.com/users/show/296130757,Jay,2019-09-18,"California, United States","Hi, my husband and I grew up and live in Los Angeles, CA. We have 1 son with autism. Our goal was always to introduce our son to new places and things to try and help him grow leaps and bounds. What we found was traveling was the most effective. So since then, we have immersed him into many different environments on our journey of growing as a whole family. We love helping others grow and enhance their love for life through travel. Please before booking confirm with us the dates you are looking to travel as the Airbnb calendar sometimes has issues updating itself.

Our Warmest Wishes, Happy Travels!
",within an hour,100%,68%,t,284.0,"['email', 'phone']",t,"$1,152.00",2,28,2,6,28,28,2.1,28.0,t,30,60,90,364,,1,1,0,2024-12-30,2024-12-30,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,134,133,1,0
1324163063279520114,https://www.airbnb.com/rooms/1324163063279520114,Dlx 1-Br Kona Condo. Nearby Beaches!,,https://a0.muscache.com/pictures/miso/Hosting-1324163063279520114/original/6c0269bb-327c-4cb0-acb0-eae8ed6f9bb4.jpeg,2351031,https://www.airbnb.com/users/show/2351031,Raymond Scott,2012-05-11,"Princeville, HI",,within a day,91%,49%,f,13.0,"['email', 'phone']",t,$265.00,3,30,1,3,30,30,3.0,30.0,t,27,54,80,355,,0,0,0,,,,,,,,,,f,9,9,0,0
1333548711300145191,https://www.airbnb.com/rooms/1333548711300145191,Stunning Ocean View Studio Hilton Hawaiian Village,,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMzMzU0ODcxMTMwMDE0NTE5MQ%3D%3D/original/fad3f965-318f-46df-b8d0-a5a6e6096aba.jpeg,547910359,https://www.airbnb.com/users/show/547910359,Laura,2023-11-23,,,within a few hours,100%,62%,t,39.0,['phone'],t,$265.00,3,7,3,5,1125,1125,3.0,1125.0,t,0,0,0,0,,0,0,0,,,,,,,,,,t,36,36,0,0
1340964814754177450,https://www.airbnb.com/rooms/1340964814754177450,Tropical Retreat Ka Eo Kai Studio w/pool,,https://a0.muscache.com/pictures/miso/Hosting-1340614532764572980/original/f1f0e996-cb6f-41e4-a7f5-975cb24e24fb.jpeg,200306264,https://www.airbnb.com/users/show/200306264,Betina,2018-07-06,"North Myrtle Beach, SC",,within a few hours,99%,52%,f,142.0,"['email', 'phone']",f,$158.00,2,365,2,2,365,365,2.0,365.0,t,0,0,0,0,,0,0,0,,,,,,,,,,f,41,41,0,0
1350299964355120595,https://www.airbnb.com/rooms/1350299964355120595,King Suite with Coastal Scenery | Golf nearby,▶ What's nearby <br />— Kalepolepo Beach - 6 min walk <br />— Azeka Shopping Center - 5 min drive <br />— Maui Nui Golf Club - 6 min drive <br />— Kalama Skate Park - 7 min drive <br />— Cove Beach Park - 8 min drive <br />— Maalaea Harbor - 10 min drive,https://a0.muscache.com/pictures/prohost-api/Hosting-1350299964355120595/original/c79c6b9a-9b42-470d-9520-cbe8884f8930.png,583471145,https://www.airbnb.com/users/show/583471145,Oliva,2024-06-14,,,within an hour,99%,100%,f,7.0,"['email', 'phone']",t,$247.00,1,28,1,1,28,28,1.0,28.0,t,29,53,80,283,,0,0,0,,,,,,,,,,t,7,0,7,0
1360622616788353086,https://www.airbnb.com/rooms/1360622616788353086,Newly renovated apt in Honolulu,,https://a0.muscache.com/pictures/miso/Hosting-1360622616788353086/original/772844d3-002c-49f4-9545-f5b3f6080fe6.jpeg,679886810,https://www.airbnb.com/users/show/679886810,Rebecca,2025-02-20,,"Hi! My name is Rebecca Teresia. I work as a filmmaker and now blessed to be a creative director for a tv station. I love people and storytelling. I used to study tourism thus love to meet and host new people and make every stay extra special. 

Originally I am from Finland but have lived in Hawaii for 15 years so have a few tips to share with you!",within a few hours,75%,100%,f,1.0,"['email', 'phone']",t,$120.00,29,365,29,29,365,365,29.0,365.0,t,0,0,19,294,,0,0,0,,,,,,,,,,f,1,1,0,0
1364591418887111946,https://www.airbnb.com/rooms/1364591418887111946,Marriott's Kaua‘i Beach Club | One-Bedroom Suite,"3610 Rice Street • Līhuʻe, Kaua‘i, Hawai‘i 96766, United States",https://a0.muscache.com/pictures/prohost-api/Hosting-1364591418887111946/original/7487297f-557c-40c9-b3cd-75ce4780eecb.jpeg,482174715,https://www.airbnb.com/users/show/482174715,Suite Life,2022-10-04,"Rockford, MI",,within an hour,100%,61%,f,2370.0,"['email', 'phone']",t,$444.00,1,365,1,1,365,365,1.0,365.0,t,8,18,27,265,,0,0,0,,,,,,,,,,f,295,248,47,0
